Date;Sentiment;Close;Variation;
01/07/2020;42;9240;0.98 
30/06/2020;44;9151;-0.48 
29/06/2020;41;9194;0.73 
28/06/2020;40;9128;1.25 
27/06/2020;43;9015;-1.72 
26/06/2020;40;9173;-0.91 
25/06/2020;43;9257;-0.59 
24/06/2020;50;9312;-3.35 
23/06/2020;41;9635;-0.65 
22/06/2020;38;9698;4.30 
21/06/2020;37;9298;-0.78 
20/06/2020;38;9371;0.60 
19/06/2020;39;9316;-0.90 
18/06/2020;40;9400;-0.77 
17/06/2020;38;9473;-0.64 
16/06/2020;39;9534;1.07 
15/06/2020;37;9434;0.95 
14/06/2020;40;9345;-1.43 
13/06/2020;38;9481;0.13 
12/06/2020;38;9468;2.11 
11/06/2020;52;9272;-6.33 
10/06/2020;54;9899;1.31 
09/06/2020;52;9771;-0.13 
08/06/2020;53;9783;0.38 
07/06/2020;54;9746;0.81 
06/06/2020;54;9668;0.50 
05/06/2020;53;9621;-1.74 
04/06/2020;54;9791;1.23 
03/06/2020;48;9672;1.49 
02/06/2020;56;9530;-6.76 
01/06/2020;50;10221;8.13 
31/05/2020;51;9452;-2.62 
30/05/2020;48;9706;2.97 
29/05/2020;48;9426;-1.70 
28/05/2020;41;9589;4.11 
27/05/2020;39;9210;4.12 
26/05/2020;39;8846;-0.63 
25/05/2020;41;8902;2.19 
24/05/2020;43;8712;-5.05 
23/05/2020;40;9175;0.13 
22/05/2020;42;9162;1.14 
21/05/2020;49;9060;-4.66 
20/05/2020;52;9502;-2.74 
19/05/2020;50;9770;0.57 
18/05/2020;50;9715;0.48 
17/05/2020;40;9668;2.98 
16/05/2020;41;9388;0.80 
15/05/2020;44;9313;-4.88 
14/05/2020;40;9791;5.14 
13/05/2020;41;9312;5.68 
12/05/2020;39;8811;3.00 
11/05/2020;40;8555;-1.96 
10/05/2020;48;8726;-8.51 
09/05/2020;56;9538;-2.60 
08/05/2020;55;9793;-1.87 
07/05/2020;49;9980;8.97 
06/05/2020;42;9158;1.53 
05/05/2020;40;9020;1.74 
04/05/2020;44;8866;-0.38 
03/05/2020;45;8900;-0.92 
02/05/2020;40;8982;1.81 
01/05/2020;40;8823;2.17 
30/04/2020;44;8635;-1.57 
29/04/2020;26;8773;13.12 
28/04/2020;26;7756;-0.28 
27/04/2020;28;7778;1.05 
26/04/2020;21;7697;2.10 
25/04/2020;24;7539;0.42 
24/04/2020;20;7507;0.15 
23/04/2020;19;7495;5.08 
22/04/2020;19;7133;4.13 
21/04/2020;17;6850;0.12 
20/04/2020;15;6842;-4.09 
19/04/2020;16;7133;-1.87 
18/04/2020;18;7269;3.17 
17/04/2020;15;7046;-0.97 
16/04/2020;13;7115;7.25 
15/04/2020;18;6634;-3.47 
14/04/2020;15;6872;0.35 
13/04/2020;11;6849;-0.93 
12/04/2020;10;6913;0.41 
11/04/2020;15;6885;0.13 
10/04/2020;15;6876;-5.73 
09/04/2020;22;7294;-1.00 
08/04/2020;21;7367;2.28 
07/04/2020;20;7203;-1.95 
06/04/2020;12;7346;8.38 
05/04/2020;12;6778;-1.51 
04/04/2020;12;6882;2.09 
03/04/2020;14;6741;-1.14 
02/04/2020;14;6818;2.15 
01/04/2020;12;6675;3.85 
31/03/2020;12;6428;0.31 
30/03/2020;10;6408;8.74 
29/03/2020;12;5893;-5.71 
28/03/2020;8;6249;-1.89 
27/03/2020;12;6370;-5.64 
26/03/2020;14;6751;0.93 
25/03/2020;13;6688;-1.09 
24/03/2020;12;6762;4.17 
23/03/2020;10;6491;11.40 
22/03/2020;11;5827;-6.04 
21/03/2020;9;6202;-0.06 
20/03/2020;9;6206;0.52 
19/03/2020;12;6173;13.98 
18/03/2020;11;5416;1.33 
17/03/2020;8;5345;5.67 
16/03/2020;9;5059;-6.03 
15/03/2020;12;5383;3.16 
14/03/2020;8;5218;-7.24 
13/03/2020;10;5625;14.17 
12/03/2020;14;4927;-38.18 
11/03/2020;17;7970;0.71 
10/03/2020;16;7914;-0.67 
09/03/2020;17;7967;-1.32 
08/03/2020;33;8074;-9.47 
07/03/2020;38;8919;-2.85 
06/03/2020;39;9181;0.99 
05/03/2020;41;9091;3.44 
04/03/2020;40;8789;-0.03 
03/03/2020;38;8791;-1.64 
02/03/2020;38;8938;4.35 
01/03/2020;39;8565;0.09 
29/02/2020;38;8557;-1.96 
28/02/2020;40;8728;-1.11 
27/02/2020;39;8826;0.14 
26/02/2020;41;8813;-5.51 
25/02/2020;44;9328;-3.58 
24/02/2020;46;9674;-3.11 
23/02/2020;46;9985;3.34 
22/02/2020;43;9662;-0.32 
21/02/2020;44;9694;0.89 
20/02/2020;44;9608;0.17 
19/02/2020;50;9592;-5.80 
18/02/2020;53;10183;4.89 
17/02/2020;49;9708;-2.23 
16/02/2020;59;9930;0.29 
15/02/2020;64;9901;-4.20 
14/02/2020;63;10335;1.11 
13/02/2020;65;10222;-1.13 
12/02/2020;61;10339;0.90 
11/02/2020;52;10247;4.03 
10/02/2020;57;9850;-2.96 
09/02/2020;56;10151;2.77 
08/02/2020;56;9877;0.73 
07/02/2020;56;9805;0.62 
06/02/2020;61;9745;1.38 
05/02/2020;53;9612;4.51 
04/02/2020;56;9197;-1.20 
03/02/2020;59;9309;-0.47 
02/02/2020;57;9353;-0.61 
01/02/2020;57;9411;0.46 
31/01/2020;55;9367;-1.53 
30/01/2020;57;9513;2.24 
29/01/2020;57;9304;-0.95 
28/01/2020;54;9394;5.41 
27/01/2020;50;8912;3.37 
26/01/2020;42;8622;3.21 
25/01/2020;41;8354;-1.11 
24/01/2020;40;8447;0.52 
23/01/2020;49;8404;-3.01 
22/01/2020;52;8664;-0.80 
21/01/2020;49;8734;1.11 
20/01/2020;48;8638;-0.64 
19/01/2020;53;8694;-2.22 
18/01/2020;51;8892;0.18 
17/01/2020;54;8875;1.78 
16/01/2020;55;8721;-0.99 
15/01/2020;54;8808;0.37 
14/01/2020;56;8776;8.41 
13/01/2020;49;8095;-0.98 
12/01/2020;45;8175;2.01 
11/01/2020;50;8014;-1.99 
10/01/2020;41;8176;4.59 
09/01/2020;44;7818;-2.73 
08/01/2020;51;8037;-1.39 
07/01/2020;40;8150;5.05 
06/01/2020;41;7758;5.34 
05/01/2020;39;7365;-0.07 
04/01/2020;38;7370;0.03 
03/01/2020;38;7368;5.41 
02/01/2020;39;6989;-3.10 
01/01/2020;37;7213;0.06 
31/12/2019;38;7208;-0.72 
30/12/2019;40;7261;-2.12 
29/12/2019;37;7418;1.14 
28/12/2019;37;7334;0.65 
27/12/2019;38;7287;0.75 
26/12/2019;39;7232;0.17 
25/12/2019;22;7220;-0.78 
24/12/2019;25;7277;-0.96 
23/12/2019;33;7347;-2.45 
22/12/2019;20;7532;5.10 
21/12/2019;23;7166;-0.65 
20/12/2019;23;7213;0.43 
19/12/2019;21;7182;-1.93 
18/12/2019;15;7323;9.84 
17/12/2019;23;6667;-3.75 
16/12/2019;24;6927;-3.16 
15/12/2019;21;7153;0.73 
14/12/2019;27;7101;-2.50 
13/12/2019;22;7283;0.82 
12/12/2019;23;7224;-0.09 
11/12/2019;20;7231;-0.33 
10/12/2019;26;7255;-1.69 
09/12/2019;32;7380;-2.45 
08/12/2019;28;7565;0.28 
07/12/2019;32;7543;-0.59 
06/12/2019;29;7588;1.99 
05/12/2019;21;7440;2.79 
04/12/2019;24;7238;-1.33 
03/12/2019;28;7336;-0.19 
02/12/2019;28;7350;-1.34 
01/12/2019;25;7450;-1.97 
30/11/2019;38;7600;-2.52 
29/11/2019;31;7797;4.50 
28/11/2019;32;7461;-1.17 
27/11/2019;20;7549;4.88 
26/11/2019;21;7198;0.42 
25/11/2019;17;7168;2.91 
24/11/2019;21;6965;-5.27 
23/11/2019;23;7353;0.40 
22/11/2019;20;7323;-4.54 
21/11/2019;30;7671;-5.60 
20/11/2019;32;8126;-0.47 
19/11/2019;32;8165;-0.66 
18/11/2019;38;8220;-3.72 
17/11/2019;38;8537;0.16 
16/11/2019;41;8524;0.33 
15/11/2019;38;8496;-1.85 
14/11/2019;41;8656;-1.65 
13/11/2019;38;8801;-0.33 
12/11/2019;39;8830;1.06 
11/11/2019;40;8738;-3.65 
10/11/2019;39;9068;2.72 
09/11/2019;38;8828;0.52 
08/11/2019;42;8782;-4.62 
07/11/2019;54;9208;-1.55 
06/11/2019;53;9353;0.20 
05/11/2019;54;9334;-1.14 
04/11/2019;49;9441;2.37 
03/11/2019;56;9222;-1.18 
02/11/2019;51;9332;0.46 
01/11/2019;49;9289;1.13 
31/10/2019;50;9186;0.01 
30/10/2019;53;9184;-2.77 
29/10/2019;54;9446;2.38 
28/10/2019;52;9226;-3.62 
27/10/2019;50;9572;3.25 
26/10/2019;53;9271;6.82 
25/10/2019;24;8679;16.45 
24/10/2019;20;7453;-0.54 
23/10/2019;33;7494;-7.01 
22/10/2019;39;8059;-2.24 
21/10/2019;37;8244;-0.20 
20/10/2019;37;8261;3.35 
19/10/2019;41;7993;0.07 
18/10/2019;40;7987;-1.30 
17/10/2019;40;8092;0.95 
16/10/2019;40;8016;-2.14 
15/10/2019;39;8191;-2.14 
14/10/2019;37;8370;0.77 
13/10/2019;38;8306;-0.15 
12/10/2019;38;8318;0.46 
11/10/2019;39;8280;-3.68 
10/10/2019;41;8596;-0.13 
09/10/2019;37;8608;4.83 
08/10/2019;39;8211;-0.19 
07/10/2019;27;8227;4.36 
06/10/2019;32;7883;-3.42 
05/10/2019;31;8163;-0.09 
04/10/2019;30;8170;-1.06 
03/10/2019;37;8258;-1.85 
02/10/2019;39;8413;0.94 
01/10/2019;38;8335;0.05 
30/09/2019;27;8331;2.98 
29/09/2019;33;8090;-1.80 
28/09/2019;32;8239;0.31 
27/09/2019;24;8213;1.35 
26/09/2019;12;8104;-4.38 
25/09/2019;15;8475;-0.86 
24/09/2019;39;8548;-11.90 
23/09/2019;41;9703;-3.48 
22/09/2019;37;10052;0.39 
21/09/2019;37;10013;-1.81 
20/09/2019;41;10198;-1.00 
19/09/2019;31;10301;1.14 
18/09/2019;38;10185;-0.28 
17/09/2019;41;10214;-0.79 
16/09/2019;38;10295;-0.26 
15/09/2019;38;10322;-0.55 
14/09/2019;39;10379;0.05 
13/09/2019;38;10374;-0.75 
12/09/2019;39;10452;2.72 
11/09/2019;38;10175;0.52 
10/09/2019;41;10122;-1.90 
09/09/2019;41;10318;-0.93 
08/09/2019;43;10415;-0.70 
07/09/2019;39;10488;1.66 
06/09/2019;43;10317;-2.47 
05/09/2019;41;10579;-0.11 
04/09/2019;43;10590;-0.48 
03/09/2019;41;10641;2.44 
02/09/2019;28;10388;6.23 
01/09/2019;24;9779;1.61 
31/08/2019;20;9624;0.24 
30/08/2019;24;9601;0.97 
29/08/2019;20;9509;-2.25 
28/08/2019;32;9727;-4.48 
27/08/2019;30;10184;-1.86 
26/08/2019;41;10377;2.42 
25/08/2019;33;10132;-0.20 
24/08/2019;39;10152;-2.46 
23/08/2019;33;10408;2.88 
22/08/2019;5;10117;-0.29 
21/08/2019;11;10146;-5.99 
20/08/2019;39;10793;-1.32 
19/08/2019;30;10937;5.91 
18/08/2019;14;10327;0.97 
17/08/2019;20;10228;-1.33 
16/08/2019;31;10366;0.38 
15/08/2019;13;10327;2.58 
14/08/2019;11;10067;-7.68 
13/08/2019;45;10904;-4.38 
12/08/2019;48;11404;-1.57 
11/08/2019;45;11586;2.40 
10/08/2019;59;11314;-4.87 
09/08/2019;60;11893;-1.38 
08/08/2019;61;12060;0.53 
07/08/2019;45;11997;4.58 
06/08/2019;66;11471;-2.85 
05/08/2019;64;11808;7.61 
04/08/2019;62;10973;1.40 
03/08/2019;61;10822;2.88 
02/08/2019;61;10519;1.15 
01/08/2019;57;10399;3.08 
31/07/2019;31;10088;5.20 
30/07/2019;22;9589;0.86 
29/07/2019;19;9507;-0.13 
28/07/2019;16;9519;0.56 
27/07/2019;47;9466;-3.83 
26/07/2019;24;9843;-0.48 
25/07/2019;42;9890;1.22 
24/07/2019;20;9771;-0.85 
23/07/2019;40;9855;-4.59 
22/07/2019;42;10329;-2.27 
21/07/2019;42;10569;-1.59 
20/07/2019;34;10740;2.10 
19/07/2019;42;10519;-0.97 
18/07/2019;40;10622;9.70 
17/07/2019;19;9683;2.90 
16/07/2019;34;9410;-13.03 
15/07/2019;16;10820;6.01 
14/07/2019;61;10207;-9.77 
13/07/2019;65;11312;-3.85 
12/07/2019;33;11765;3.75 
11/07/2019;62;11340;-6.23 
10/07/2019;83;12093;-3.66 
09/07/2019;84;12553;2.05 
08/07/2019;74;12301;7.10 
07/07/2019;67;11486;1.80 
06/07/2019;72;11283;2.59 
05/07/2019;67;10998;-1.53 
04/07/2019;76;11169;-6.80 
03/07/2019;79;11984;10.29 
02/07/2019;63;10866;2.13 
01/07/2019;65;10639;-0.99 
30/06/2019;78;10745;-9.86 
29/06/2019;74;11921;-3.47 
28/06/2019;62;12349;10.26 
27/06/2019;92;11200;-13.02 
26/06/2019;95;12876;9.57 
25/06/2019;87;11751;6.32 
24/06/2019;80;11053;1.26 
23/06/2019;84;10916;1.56 
22/06/2019;83;10748;5.00 
21/06/2019;84;10236;7.10 
20/06/2019;81;9557;2.70 
19/06/2019;82;9306;2.31 
18/06/2019;83;9096;-2.78 
17/06/2019;84;9356;4.12 
16/06/2019;80;8986;1.47 
15/06/2019;75;8856;1.92 
14/06/2019;67;8689;5.61 
13/06/2019;63;8227;0.64 
12/06/2019;60;8175;3.43 
11/06/2019;61;7904;-1.37 
10/06/2019;46;8014;4.90 
09/06/2019;62;7639;-3.60 
08/06/2019;62;7925;-0.84 
07/06/2019;27;7992;2.38 
06/06/2019;34;7806;0.21 
05/06/2019;27;7789;1.25 
04/06/2019;42;7693;-5.07 
03/06/2019;66;8103;-7.28 
02/06/2019;63;8740;2.26 
01/06/2019;62;8547;0.16 
31/05/2019;61;8533;3.18 
30/05/2019;73;8270;-4.73 
29/05/2019;71;8681;-0.69 
28/05/2019;71;8741;-0.74 
27/05/2019;70;8806;0.87 
26/05/2019;67;8730;8.38 
25/05/2019;69;8055;0.75 
24/05/2019;64;7995;1.56 
23/05/2019;65;7872;3.30 
22/05/2019;69;7621;-3.98 
21/05/2019;68;7937;-0.60 
20/05/2019;73;7985;-2.50 
19/05/2019;70;8190;12.80 
18/05/2019;67;7260;-2.10 
17/05/2019;65;7415;-5.62 
16/05/2019;75;7857;-3.39 
15/05/2019;77;8133;2.19 
14/05/2019;78;7958;2.65 
13/05/2019;78;7753;11.08 
12/05/2019;75;6980;-2.19 
11/05/2019;76;7136;10.84 
10/05/2019;71;6439;2.88 
09/05/2019;69;6258;0.93 
08/05/2019;63;6201;1.86 
07/05/2019;69;6088;1.00 
06/05/2019;57;6028;-0.23 
05/05/2019;67;6042;-0.92 
04/05/2019;66;6098;1.37 
03/05/2019;63;6016;5.11 
02/05/2019;50;5724;1.67 
01/05/2019;51;5630;0.54 
30/04/2019;42;5600;2.18 
29/04/2019;42;5480;-0.12 
28/04/2019;40;5487;1.57 
27/04/2019;42;5402;-0.17 
26/04/2019;41;5411;3.68 
25/04/2019;58;5219;-4.77 
24/04/2019;65;5480;-1.27 
23/04/2019;68;5551;2.46 
22/04/2019;61;5418;1.80 
21/04/2019;62;5322;-0.34 
20/04/2019;62;5340;0.49 
19/04/2019;61;5314;0.06 
18/04/2019;64;5311;1.07 
17/04/2019;61;5255;0.39 
16/04/2019;50;5234;3.67 
15/04/2019;60;5049;-2.79 
14/04/2019;51;5194;1.81 
13/04/2019;62;5102;-0.24 
12/04/2019;42;5114;0.95 
11/04/2019;65;5066;-4.63 
10/04/2019;62;5312;1.83 
09/04/2019;64;5216;-1.81 
08/04/2019;65;5313;1.42 
07/04/2019;69;5238;2.90 
06/04/2019;65;5091;0.20 
05/04/2019;59;5080;2.87 
04/04/2019;61;4939;-0.79 
03/04/2019;71;4978;1.03 
02/04/2019;60;4927;17.40 
01/04/2019;62;4197;0.70 
31/03/2019;56;4168;0.06 
30/03/2019;57;4165;-0.33 
29/03/2019;50;4179;2.11 
28/03/2019;49;4093;-0.24 
27/03/2019;44;4103;2.78 
26/03/2019;43;3992;0.55 
25/03/2019;46;3970;-1.77 
24/03/2019;44;4041;-0.54 
23/03/2019;50;4063;0.44 
22/03/2019;56;4045;0.01 
21/03/2019;62;4045;-2.00 
20/03/2019;55;4127;0.55 
19/03/2019;56;4105;0.77 
18/03/2019;56;4074;0.11 
17/03/2019;58;4069;-0.47 
16/03/2019;54;4088;2.12 
15/03/2019;55;4003;1.39 
14/03/2019;55;3948;0.01 
13/03/2019;54;3948;-0.16 
12/03/2019;56;3954;0.13 
11/03/2019;56;3949;-1.28 
10/03/2019;55;4000;-0.43 
09/03/2019;55;4017;1.95 
08/03/2019;54;3941;-0.61 
07/03/2019;56;3965;0.34 
06/03/2019;42;3951;-0.01 
05/03/2019;35;3952;3.99 
04/03/2019;36;3800;-2.18 
03/03/2019;44;3885;-0.72 
02/03/2019;41;3913;-0.03 
01/03/2019;42;3914;0.51 
28/02/2019;39;3894;-0.22 
27/02/2019;39;3903;0.15 
26/02/2019;40;3897;-0.64 
25/02/2019;47;3922;2.34 
24/02/2019;69;3832;-9.02 
23/02/2019;63;4212;3.78 
22/02/2019;61;4058;1.23 
21/02/2019;59;4009;-1.14 
20/02/2019;59;4055;1.63 
19/02/2019;65;3990;0.30 
18/02/2019;63;3978;6.52 
17/02/2019;38;3735;1.58 
16/02/2019;43;3676;0.18 
15/02/2019;43;3670;0.36 
14/02/2019;48;3657;-0.26 
13/02/2019;48;3666;-0.76 
12/02/2019;38;3694;0.36 
11/02/2019;46;3681;-1.74 
10/02/2019;40;3746;0.75 
09/02/2019;42;3718;-0.15 
08/02/2019;37;3724;8.38 
07/02/2019;18;3436;-0.46 
06/02/2019;14;3452;-1.73 
05/02/2019;21;3513;0.63 
04/02/2019;27;3491;-0.32 
03/02/2019;19;3502;-1.76 
02/02/2019;22;3564;0.79 
01/02/2019;23;3536;1.00 
31/01/2019;17;3501;-0.81 
30/01/2019;22;3530;1.49 
29/01/2019;21;3478;-0.68 
28/01/2019;35;3502;-2.65 
27/01/2019;39;3597;-0.93 
26/01/2019;41;3631;0.05 
25/01/2019;35;3629;-0.65 
24/01/2019;37;3653;0.90 
23/01/2019;33;3620;-0.53 
22/01/2019;27;3639;1.67 
21/01/2019;30;3579;-0.19 
20/01/2019;35;3586;-4.62 
19/01/2019;31;3760;2.29 
18/01/2019;29;3676;-1.27 
17/01/2019;28;3723;1.41 
16/01/2019;24;3671;0.40 
15/01/2019;27;3657;-2.48 
14/01/2019;16;3749;4.41 
13/01/2019;21;3591;-3.00 
12/01/2019;22;3702;-0.38 
11/01/2019;19;3716;0.09 
10/01/2019;37;3713;-9.07 
09/01/2019;42;4083;-0.41 
08/01/2019;39;4100;-0.34 
07/01/2019;39;4114;-1.38 
06/01/2019;31;4172;6.66 
05/01/2019;36;3911;-1.11 
04/01/2019;48;3955;0.81 
03/01/2019;33;3923;-3.09 
02/01/2019;30;4049;2.16 
01/01/2019;24;3963;3.46 
31/12/2018;26;3831;-3.72 
30/12/2018;23;3978;2.35 
29/12/2018;24;3887;-3.71 
28/12/2018;21;4037;8.67 
27/12/2018;29;3715;-5.47 
26/12/2018;26;3930;0.51 
25/12/2018;33;3910;-5.68 
24/12/2018;25;4145;1.71 
23/12/2018;31;4076;-1.43 
22/12/2018;28;4135;4.00 
21/12/2018;35;3976;-5.66 
20/12/2018;27;4215;10.62 
19/12/2018;21;3810;0.79 
18/12/2018;23;3780;4.28 
17/12/2018;17;3625;9.85 
16/12/2018;13;3300;0.45 
15/12/2018;11;3285;0.07 
14/12/2018;10;3283;-2.13 
13/12/2018;14;3354;-5.13 
12/12/2018;14;3536;2.92 
11/12/2018;15;3435;-2.54 
10/12/2018;19;3525;-3.15 
09/12/2018;14;3640;3.81 
08/12/2018;11;3506;1.33 
07/12/2018;11;3460;-2.02 
06/12/2018;13;3531;-6.21 
05/12/2018;19;3765;-5.44 
04/12/2018;12;3982;2.07 
03/12/2018;17;3901;-6.21 
02/12/2018;15;4160;-1.96 
01/12/2018;13;4243;5.07 
30/11/2018;19;4038;-6.37 
29/11/2018;18;4313;0.15 
28/11/2018;14;4306;10.86 
27/11/2018;11;3884;0.68 
26/11/2018;17;3858;-5.62 
25/11/2018;9;4088;4.02 
24/11/2018;15;3930;-11.14 
23/11/2018;12;4423;0.69 
22/11/2018;14;4392;-5.88 
21/11/2018;15;4667;1.45 
20/11/2018;21;4600;-6.84 
19/11/2018;28;4938;-12.75 
18/11/2018;26;5659;0.58 
17/11/2018;24;5627;-0.60 
16/11/2018;23;5661;-1.61 
15/11/2018;28;5753;-2.23 
14/11/2018;49;5885;-8.97 
13/11/2018;56;6464;0.27 
12/11/2018;52;6447;-0.05 
11/11/2018;54;6450;0.29 
10/11/2018;52;6431;0.17 
09/11/2018;47;6420;-0.92 
08/11/2018;51;6480;-1.42 
07/11/2018;48;6573;0.88 
06/11/2018;42;6515;0.70 
05/11/2018;42;6470;-0.23 
04/11/2018;41;6485;1.52 
03/11/2018;36;6388;-0.61 
02/11/2018;36;6427;0.43 
01/11/2018;29;6400;0.49 
31/10/2018;32;6368;0.60 
30/10/2018;31;6330;-0.22 
29/10/2018;34;6344;-2.25 
28/10/2018;35;6490;-0.16 
27/10/2018;33;6500;-0.48 
26/10/2018;29;6532;0.05 
25/10/2018;25;6528;-0.40 
24/10/2018;23;6554;0.06 
23/10/2018;24;6550;-0.26 
22/10/2018;27;6567;-0.37 
21/10/2018;21;6592;0.07 
20/10/2018;21;6587;0.91 
19/10/2018;24;6527;-1.30 
18/10/2018;26;6613;-1.84 
17/10/2018;23;6737;-0.25 
16/10/2018;24;6754;0.18 
15/10/2018;20;6742;6.42 
14/10/2018;18;6335;0.14 
13/10/2018;15;6327;0.53 
12/10/2018;13;6293;0.66 
11/10/2018;19;6252;-5.70 
10/10/2018;28;6630;-0.49 
09/10/2018;31;6663;-0.15 
08/10/2018;26;6673;1.09 
07/10/2018;29;6601;0.14 
06/10/2018;34;6592;-0.79 
05/10/2018;37;6645;0.98 
04/10/2018;29;6580;1.18 
03/10/2018;36;6503;-0.46 
02/10/2018;33;6533;-1.04 
01/10/2018;35;6602;-0.24 
30/09/2018;34;6618;0.20 
29/09/2018;37;6605;-0.46 
28/09/2018;42;6635;-0.86 
27/09/2018;42;6693;3.56 
26/09/2018;37;6462;0.43 
25/09/2018;37;6435;-2.28 
24/09/2018;43;6585;-1.86 
23/09/2018;38;6710;-0.19 
22/09/2018;35;6723;-0.59 
21/09/2018;31;6763;4.03 
20/09/2018;24;6501;1.71 
19/09/2018;24;6391;0.76 
18/09/2018;21;6343;1.42 
17/09/2018;25;6254;-3.76 
16/09/2018;28;6499;-0.23 
15/09/2018;24;6514;0.44 
14/09/2018;23;6485;0.15 
13/09/2018;20;6476;2.27 
12/09/2018;14;6332;0.65 
11/09/2018;18;6291;-0.27 
10/09/2018;15;6308;1.09 
09/09/2018;13;6240;0.89 
08/09/2018;18;6185;-3.42 
07/09/2018;17;6404;-1.71 
06/09/2018;14;6516;-2.90 
05/09/2018;17;6711;-8.81 
04/09/2018;26;7359;1.25 
03/09/2018;19;7268;-0.31 
02/09/2018;18;7290;1.29 
01/09/2018;21;7198;2.44 
31/08/2018;17;7026;0.45 
30/08/2018;22;6995;-0.72 
29/08/2018;19;7046;-0.48 
28/08/2018;19;7080;2.46 
27/08/2018;18;6910;3.00 
26/08/2018;19;6708;-0.36 
25/08/2018;22;6733;0.55 
24/08/2018;19;6696;2.58 
23/08/2018;18;6527;2.71 
22/08/2018;21;6355;-1.92 
21/08/2018;19;6479;3.57 
20/08/2018;26;6256;-3.53 
19/08/2018;27;6485;1.47 
18/08/2018;24;6391;-2.92 
17/08/2018;19;6583;4.27 
16/08/2018;21;6314;0.70 
15/08/2018;18;6270;1.31 
14/08/2018;16;6189;-1.01 
13/08/2018;21;6252;-0.98 
12/08/2018;18;6314;1.30 
11/08/2018;18;6233;1.40 
10/08/2018;21;6147;-5.86 
09/08/2018;19;6529;3.98 
08/08/2018;23;6279;-6.57 
07/08/2018;25;6721;-3.18 
06/08/2018;25;6941;-1.20 
05/08/2018;23;7026;0.18 
04/08/2018;31;7013;-5.48 
03/08/2018;36;7420;-1.53 
02/08/2018;39;7535;-0.97 
01/08/2018;39;7609;-1.58 
31/07/2018;48;7731;-5.49 
30/07/2018;53;8180;-0.50 
29/07/2018;54;8221;-0.31 
28/07/2018;54;8246;0.74 
27/07/2018;47;8186;3.11 
26/07/2018;53;7939;-2.90 
25/07/2018;54;8176;-2.60 
24/07/2018;49;8395;8.74 
23/07/2018;44;7720;4.31 
22/07/2018;46;7401;-0.04 
21/07/2018;43;7403;0.96 
20/07/2018;47;7333;-1.88 
19/07/2018;44;7474;1.28 
18/07/2018;42;7379;0.81 
17/07/2018;39;7320;8.78 
16/07/2018;36;6729;6.02 
15/07/2018;32;6347;1.55 
14/07/2018;29;6250;0.48 
13/07/2018;29;6220;-0.46 
12/07/2018;33;6249;-2.02 
11/07/2018;29;6378;1.21 
10/07/2018;37;6302;-5.48 
09/07/2018;39;6667;-0.60 
08/07/2018;38;6707;-0.81 
07/07/2018;34;6762;2.42 
06/07/2018;34;6602;0.95 
05/07/2018;37;6540;-0.76 
04/07/2018;33;6590;1.38 
03/07/2018;31;6500;-1.24 
02/07/2018;27;6581;3.65 
01/07/2018;27;6350;-0.65 
30/06/2018;22;6392;2.95 
29/06/2018;16;6208;6.12 
28/06/2018;20;5850;-4.62 
27/06/2018;18;6133;0.90 
26/06/2018;21;6079;-2.69 
25/06/2018;16;6247;1.60 
24/06/2018;15;6148;-0.06 
23/06/2018;17;6152;1.81 
22/06/2018;28;6043;-9.99 
21/06/2018;37;6714;-0.69 
20/06/2018;34;6760;0.34 
19/06/2018;32;6738;0.42 
18/06/2018;27;6709;4.25 
17/06/2018;23;6436;-0.77 
16/06/2018;22;6486;1.58 
15/06/2018;26;6385;-3.75 
14/06/2018;17;6634;5.38 
13/06/2018;19;6295;-3.80 
12/06/2018;19;6544;-4.79 
11/06/2018;15;6873;1.72 
10/06/2018;24;6757;-9.89 
09/06/2018;39;7499;-1.53 
08/06/2018;40;7615;-0.96 
07/06/2018;38;7689;0.46 
06/06/2018;42;7654;0.42 
05/06/2018;26;7622;1.78 
04/06/2018;41;7488;-2.98 
03/06/2018;40;7718;1.05 
02/06/2018;27;7638;1.56 
01/06/2018;24;7521;0.47 
31/05/2018;25;7486;1.50 
30/05/2018;38;7375;-1.14 
29/05/2018;16;7460;5.10 
28/05/2018;22;7098;-3.29 
27/05/2018;19;7340;0.13 
26/05/2018;23;7330;-1.71 
25/05/2018;25;7458;-1.57 
24/05/2018;27;7577;1.09 
23/05/2018;26;7495;-6.05 
22/05/2018;30;7977;-4.96 
21/05/2018;41;8393;-1.53 
20/05/2018;32;8524;3.54 
19/05/2018;31;8232;-0.08 
18/05/2018;37;8239;2.32 
17/05/2018;31;8052;-3.41 
16/05/2018;32;8336;-1.55 
15/05/2018;40;8468;-2.34 
14/05/2018;40;8671;-0.15 
13/05/2018;40;8684;2.61 
12/05/2018;44;8463;0.60 
11/05/2018;41;8412;-6.72 
10/05/2018;63;9019;-3.21 
09/05/2018;53;9318;1.45 
08/05/2018;62;9185;-1.98 
07/05/2018;56;9370;-2.99 
06/05/2018;67;9659;-2.04 
05/05/2018;63;9860;1.62 
04/05/2018;56;9703;-0.61 
03/05/2018;55;9762;5.69 
02/05/2018;52;9236;1.87 
01/05/2018;56;9067;-1.87 
30/04/2018;59;9240;-1.69 
29/04/2018;61;9399;0.57 
28/04/2018;54;9345;4.77 
27/04/2018;55;8920;-3.87 
26/04/2018;47;9279;4.52 
25/04/2018;64;8878;-7.94 
